zpid,street_address,zipcode,description,latitude,longitude,garage_spaces,has_association,has_garage,has_spa,has_view,home_type,year_built,latest_price,latest_saledate,latest_salemonth,latest_saleyear,num_of_photos,num_of_appliances,num_of_parking_features,num_of_patio_and_porch_features,num_of_security_features,num_of_waterfront_features,num_of_window_features,num_of_community_features,lot_size_sq_ft,living_area_sq_ft,avg_school_distance,avg_school_rating,avg_school_size,_median_students_per_teacher,num_of_bathrooms,num_of_bedrooms,num_of_stories,age
29410098,7303 Fred Morse Dr,78723,"7303 Fred Morse Dr, Austin, TX 78723 is a single family home that contains 1,837 sq ft and was built in 1969. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $501,044. The Rent Zestimate for this home is $2,395/mo.",30.31945419311523,-97.66798400878906,2,FALSE,TRUE,FALSE,FALSE,Single Family,1969,419900,2019-02-07,2,2019,35,4,2,0,0,0,0,0,11761.2,1837,1.2666666666666666,3.333333333333333,569,13,2,3,1,50
29411097,7302 Hartnell Dr,78723,Multiple Offers Received.  Accepting offers until 6:00 PM Sunday 11/22.  This home is livable as-is or update to your liking.  The home was partially updated about ten years ago.  The solar panels make for low utility bills. The owner name is Johnnie P Webb & Adele M Webb Living Trust.,30.321203231811523,-97.675323486328125,4,FALSE,TRUE,TRUE,FALSE,Single Family,1968,340000,2020-12-11,12,2020,18,3,2,2,0,0,0,0,10541,1541,1.2666666666666666,2.333333333333333,656,14,2,4,1,52
29410097,7301 Fred Morse Dr,78723,"Incredible opportunity to live in the coveted University Hills neighborhood.  This attractive 4 bed/3 bath home sits on an oversized lot and features tile flooring throughout main level, massive backyard with oversized deck, covered back patio, fun sunroom, and large two car garage.  Solid bones with incredible upside. Unique potential for someone to enjoy outdoor living at it's finest. PRICED TO SELL! 30 MINUTE NOTICE for showings.",30.31950569152832,-97.66817474365234,4,FALSE,TRUE,FALSE,FALSE,Single Family,1969,499900,2020-08-14,8,2020,83,8,2,1,0,0,0,0,10454,2100,1.2333333333333334,3.333333333333333,569,13,3,4,2,51
29398597,5209 Halmark Dr,78723,"A complete remodeled with large open living-dining-kitchen for entertaining, laundry room w/full-size connections, 3 bedrooms plus a bonus room perfect as home office or exercise room. Master suite with its private outdoor oasis, double vanity, walk-in shower & closet. NEW-roof, HVAC, windows, water heater, cabinets, quartz countertops, vinyl plank flooring, appliances, exterior & interior paint, Nest smart thermostat, full electrical upgrade & rewire.",30.295957565307617,-97.67911529541016,1,FALSE,TRUE,FALSE,FALSE,Single Family,1966,449900,2020-06-29,6,2020,25,4,2,2,2,0,0,0,8363,1514,2.2,3,719,15,2,3,1,54
29404096,5708 Wellington Dr,78723,ONE OF THE HOTTEST AREAS IN AUSTIN 78723. 10 MINUTES TO DOWNTOWN. THESE HOUSES ARE BEING REDONE AS GREAT URBAN HOMES. LARGE BACKYARD. WONDERFUL NEIGHBORS. NEW ROOF 7/17,30.30770301818848,-97.6857452392578,0,FALSE,FALSE,FALSE,FALSE,Single Family,1963,299000,2018-02-07,2,2018,14,1,1,0,0,0,0,0,9147,1229,1.7666666666666668,5,966,15,2,3,1,55
29400095,2916 Pecan Springs Rd,78723,"2916 Pecan Springs Rd, Austin, TX 78723 is a single family home that contains 2,065 sq ft and was built in 1956. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $594,841. The Rent Zestimate for this home is $2,400/mo.",30.3002986907959,-97.68305206298828,0,FALSE,FALSE,FALSE,FALSE,Single Family,1956,404900,2019-03-22,3,2019,1,2,0,0,0,0,0,0,9147,2065,2.0333333333333337,3,719,15,3,4,1,63
29400135,2909 Dresden Cv,78723,"Incredible East Austin Remodel! Located minutes from downtown, Mueller, shopping and dining in desirable East Austin. Gorgeous touches like soft-close white cabinetry, stunning counters,  beautiful flooring and soft contemporary finishes throughout. Great investment opportunity or as primary residence! Expansive backyard with room to entertain on the back patio under the trees! Storage shed conveys, too! Inviting, established neighborhood with mature trees lining the streets. This one won't last! 2019-12-04",30.30006980895996,-97.68190002441406,0,FALSE,FALSE,FALSE,FALSE,Single Family,1962,417500,2019-12-03,12,2019,19,3,1,2,1,0,1,0,8668,1206,2.066666666666667,3,719,15,2,3,1,57
29408591,6807 Langston Dr,78723,"You have to check out this newly renovated, 2,430 sq. ft. show stopper in University Hills! This beautiful 4 Bedroom, 2.5 Bath home features many upgrades including new LED lighting, black stainless steel appliances, and a surround sound system. Imagine yourself enjoying a cup of coffee in the breakfast area overlooking the backyard or utilizing the large center island while entertaining. Plan your showing today! Donât miss out on this amazing opportunity.",30.31592559814453,-97.671630859375,0,FALSE,FALSE,FALSE,FALSE,Single Family,1966,260000,2019-02-15,2,2019,30,2,1,0,0,0,0,0,7013,2430,1.2333333333333332,3.333333333333333,569,13,3,4,2,53
29408589,6803 Langston Dr,78723,"Charming home in sought after University Hills area.  Enjoy the conveniences of being near shopping, major employers, restaurants and Dottie Jordan Neighborhood Park. Chat with the neighbors on the front porch while enjoying a morning coffee or evening tea.  Relax in the fenced, tree-covered backyard with covered porch.  The home makes good use of the sq footage with potential to personalize.",30.315658569335938,-97.67195129394533,0,FALSE,FALSE,FALSE,FALSE,Single Family,1966,309000,2019-11-22,11,2019,25,1,1,1,0,0,0,0,7405,1664,1.2666666666666666,3.333333333333333,569,13,3,3,2,53
29404089,5722 Wellington Dr,78723,"5722 Wellington Dr, Austin, TX 78723 is a single family home that contains 1,596 sq ft and was built in 1963. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $475,953. The Rent Zestimate for this home is $2,450/mo.",30.30885887145996,-97.68683624267578,1,FALSE,TRUE,FALSE,FALSE,Single Family,1963,435000,2020-08-10,8,2020,25,4,2,1,0,0,0,0,9626,1596,1.7,5,966,15,2,3,1,57
29408088,1910 Wheless Ln,78723,"1910 Wheless Ln, Austin, TX 78723 is a single family home that contains 888 sq ft and was built in 1958. It contains 2 bedrooms and 1 bathroom. 
 
The Zestimate for this house is $342,394. The Rent Zestimate for this home is $1,650/mo.",30.31446075439453,-97.688385009765625,1,FALSE,TRUE,FALSE,FALSE,Single Family,1958,297000,2019-03-29,3,2019,1,4,2,0,0,0,0,0,8276,888,0.7999999999999999,3,849,14,1,2,1,61
29404087,5726 Wellington Dr,78723,"Fully remodeled home on an awesome lot with lots of privacy.  New windows, kitchen, bathrooms, roof, foundation, plumbing, floors, paint...everything.  Fun, modern finishes and details. large master suite with walk-in closet and large bathroom with shower and stand-alone tub.  Laundry room and 2-car garage.  This very special house is move-in ready and all brand new, inside and out.",30.3092098236084,-97.68721771240234,2,FALSE,TRUE,FALSE,FALSE,Single Family,1968,450000,2018-07-11,7,2018,30,6,2,0,0,0,0,0,9539,1611,1.6666666666666667,5,966,15,2,3,1,50
29410085,7101 Fred Morse Dr,78723,"Updated single story home in University Hills that backs to a beautiful and wooded greenbelt.  Area is minutes to Mueller and downtown Austin.  This 2016 square foot house features 4 bedrooms with a mother-in-law layout, 3 full bathrooms, wood floors, quartz counters, fireplace and a large back deck overlooking a private backyard on the greenbelt!",30.31879806518555,-97.67060089111328,6,FALSE,TRUE,FALSE,TRUE,Single Family,1969,454400,2019-03-22,3,2019,34,4,3,0,0,0,0,0,10890,2016,1.2333333333333332,3.333333333333333,569,13,3,4,1,50
29398584,5502 Tipton Dr,78723,"5502 Tipton Dr, Austin, TX 78723 is a single family home that contains 2,031 sq ft and was built in 1966. It contains 5 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $667,681. The Rent Zestimate for this home is $1,835/mo.",30.299413681030284,-97.67706298828124,0,FALSE,FALSE,FALSE,FALSE,Single Family,1966,330000,2020-07-24,7,2020,28,2,2,0,0,0,0,0,14810.4,2031,2.1,3,719,15,3,5,1,54
29400152,5407 Coventry Ln,78723,"5407 Coventry Ln, Austin, TX 78723 is a single family home that contains 1,397 sq ft and was built in 1961. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $475,603. The Rent Zestimate for this home is $2,200/mo.",30.302589416503903,-97.68428802490234,2,FALSE,TRUE,FALSE,FALSE,Single Family,1961,480000,2020-10-06,10,2020,49,4,2,3,0,0,0,0,8276,1397,2.033333333333333,5,966,15,2,3,1,59
29410078,7000 Burnell Dr,78723,"7000 Burnell Dr, Austin, TX 78723 is a single family home that contains 1,516 sq ft and was built in 1964. It contains 4 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $459,543. The Rent Zestimate for this home is $2,200/mo.",30.318382263183604,-97.67049407958984,0,FALSE,FALSE,FALSE,FALSE,Single Family,1964,395000,2019-06-28,6,2019,1,4,1,0,0,0,0,0,11325.6,1516,1.2333333333333332,3.333333333333333,569,13,2,4,1,55
29404078,2009 Cheshire Dr,78723,large master with private patio updated kitchen easy to clean concrete floor 4 large bedroom 2 car garage washer drayer-hook-up in carport privcy fence metro austin feel For more properties like this visit GoSection8.com.,30.31027793884277,-97.689178466796875,2,FALSE,TRUE,FALSE,TRUE,Single Family,1963,318000,2018-02-16,2,2018,18,8,4,0,0,0,0,0,8058,800,1.5666666666666669,5,966,15,1,2,1,55
29410074,7008 Burnell Dr,78723,"Quiet street. Mod charm, loft feel. Recent updates include new engineered wood floors, new doors, fresh paint inside and out. Refrigerator, washer and dryer convey. Private backyard. Please use SparkTitle. Owner/Agent.",30.318613052368164,-97.66956329345705,1,FALSE,TRUE,FALSE,TRUE,Single Family,1968,239000,2020-06-02,6,2020,39,5,2,1,0,0,0,0,10454,1519,1.2666666666666666,3.333333333333333,569,13,2,3,2,52
29398574,5409 Claymoor Dr,78723,"Koi pond, greenhouse, oversize shed, mature trees, luscious lot and structurally updated home in East Austin is outstanding! Large & unique galley kitchen with corner brick encased wall ovens, formal dining and formal living, flex/bonus room, plus spacious rooms throughout. Windows updated, patio door replaced 2016, lifetime Centex foundation warranty, sewer & plumbing lines replaced 2009, HVAC replaced 2017, 2 solar fans & radiant barrier in attic, regular termite inspection, roof replaced 2008. Gas line @ cooktop available.  Single owner since 1976.  Vintage interior finishes. Second living/flex space is a beautifully converted garage.    HUGE LOT.",30.29928970336914,-97.67893981933594,0,FALSE,FALSE,FALSE,FALSE,Single Family,1966,335000,2018-05-31,5,2018,27,2,2,0,0,0,0,0,16552.8,2061,2.1,3,719,15,2,4,1,52
29398573,5407 Claymoor Dr,78723,"5407 Claymoor Dr, Austin, TX 78723 is a single family home that contains 1,373 sq ft and was built in 1967. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $441,973. The Rent Zestimate for this home is $2,300/mo.",30.29916000366211,-97.67919921875,2,FALSE,TRUE,FALSE,TRUE,Single Family,1967,449000,2020-11-16,11,2020,127,5,2,0,0,0,0,0,8276,1373,2.1,3,719,15,2,3,1,53
29404072,2018 Northridge Dr,78723,"Pristine, beautifully remodeled Windsor Park bungalow on a stunning lot!  Gorgeously updated kitchen with a large island boasting waterfall silestone surfaces and sizable bar for casual dining or entertaining. Kitchen comes with high-end stainless steel appliances including a downdraft, oven, microwave, and dishwasher. The adjoining family/sun room provides an intimate and practical living space with easy kitchen and patio access.  The expansive living room includes a gas-starter wood burning fireplace viewable from the kitchen during cold winter days.  Recessed lights are generously apportioned throughout all of the living areas and large front and back windows bathe the home in light.  A large dining area is easily accessed from the kitchen and provides ample space for daily meals or hosting friends or family.  A bonus room makes a perfect study or can be easily converted to a fourth bedroom. The exterior is equally impressive.  The front and backyard have been meticulously and professionally landscaped and provide ample space for children, pets or entertaining.  The back patio is constructed of beautiful pavers covered by a metal constructed pergola.  The zoysia grass yard has been beautifully maintained and is framed by an 8' cedar fence and thoughtfully selected plants and vegetation that provide a wonderful view from all of the living areas. The foundation of the house has been piered and there is a transferable warranty that will convey to the new owners.  Additionally, the HVAC system has been recently replaced and upgraded, and the roof boasts the energy benefits of newly installed ridge vents. Beautiful hardwood flooring covers the living areas and all flooring has been recently replaced.  Both bathrooms have also been completely remodeled with beautiful tile floors and shower surfaces as well as high-end fixtures. Conveniently located close to Blanton Elementary School, Windsor Park Library, and the Mueller complex this home has it all!",30.30965232849121,-97.68860626220705,2,FALSE,TRUE,TRUE,FALSE,Single Family,1962,599987,2020-11-19,11,2020,62,3,3,2,2,0,0,0,8407,1776,1.6000000000000003,5,966,15,2,4,1,58
29398572,5405 Claymoor Dr,78723,"Dream DO come TRUE! Professional to the studs HGTV worthy 2014 renovation in highly desirable Windsor Park near Mueller development, HEB, Alamo Drafthouse, Bartholomew Park. Nestled perfectly on a tree covered lushly landscaped oversize lot on one of the most sought after streets. This was no lipstick remodel. Craftsman workmanship updates include roof, 200AMP copper service panel, windows, fixtures, insulation, flooring, cabinets/counters, etc. All this plus only 10 minutes to downtown. Truly a rare gem.",30.29905891418457,-97.67936706542967,2,FALSE,TRUE,FALSE,FALSE,Single Family,1968,329000,2018-02-09,2,2018,28,2,2,0,0,0,0,0,8712,1381,2.1,3,719,15,2,3,1,50
29411071,7200 Geneva Cir,78723,"Skillfully crafted Eastside Beauty. Stylish floor-to-ceiling modern updates: new flooring, kitchen cabinets, stainless steel appliances & 3cm quartz counters. Fresh, neutral paint & recessed lighting throughout. Spa-like bath retreat w/new vanities & marble/mosaic tiling. Spacious Open Floorplan. Insulated sun room that opens to your private back deck viewing an oversized backyard .. plenty of room and good sunlight for raised bed gardening. Near retail, parks, golf, local food.",30.3193416595459,-97.6745147705078,1,FALSE,TRUE,FALSE,FALSE,Single Family,1969,328000,2020-06-26,6,2020,32,3,2,1,0,0,0,0,30492,1772,1.2666666666666666,2.333333333333333,656,14,2,3,1,51
29402569,5511 Gloucester Ln,78723,"This is great mid-century remodel in Austin's burgeoning east side. Looking for tenants to one-year or longer. Willing to negotiate length of lease, ideally 12-18 months. The house is approximately 1 mile from the Mueller area and there is space for cars to park in the driveway. New kitchen appliances, window treatments, and fresh paint. Please let me know what questions you have and hope you enjoy!

Tenant pays for utilities.",30.301937103271484,-97.6797332763672,0,FALSE,FALSE,FALSE,FALSE,Single Family,1964,419950,2019-12-27,12,2019,31,2,2,0,0,0,0,0,10454,1304,2.0333333333333337,3,719,15,2,3,1,55
29407568,6704 Tulane Dr,78723,"Curb appeal! Adorable updated bungalow in HOT University Hills, walk to school, and Dottie Jordan Park. Minutes to downtown Austin and University of Texas campus, central location. HUGE backyard! put your swimming pool and herb garden and still have plenty of space left.  Fresh Stucco & paint outside. Beautiful covered front porch with stained concrete floor. Cozy Kitchen, Granite counters, brand new appliances, Refrigerator included. 3-bed with 2-Full updated bathrooms. Your place of ZEN in Austin!",30.31236457824707,-97.66932678222656,0,FALSE,FALSE,FALSE,FALSE,Single Family,1960,350000,2020-08-25,8,2020,40,7,1,2,0,0,0,0,10062,1144,1.2666666666666666,3.333333333333333,569,13,2,3,1,60
29407567,6706 Tulane Dr,78723,"Relish the outdoors in this made-for-entertaining backyard. Lounge by the fire pit with friends, host an outdoor movie night, plant a new crop in the raised-bed garden or prepare the evening's dinner at the barbecue; there's room for it all in this massive yard! This charming ranch-style home is in the centrally-located University Hills neighborhood, minutes from popular East Austin restaurants and shopping and 20 minutes from downtown. Extensively renovated in 2013 and lovingly maintained by the current owners, this home offers an open layout, three bedrooms, and ample storage with a large laundry room and pantry and a single-car garage. Make a showing appointment today!",30.312509536743164,-97.669158935546875,2,FALSE,TRUE,TRUE,FALSE,Single Family,1961,400000,2020-11-06,11,2020,34,2,2,1,1,0,0,0,9713,1164,1.2666666666666666,3.333333333333333,569,13,1,3,1,59
29402565,5503 Gloucester Ln,78723,"5503 Gloucester Ln, Austin, TX 78723 is a single family home that contains 1,497 sq ft and was built in 1966. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $511,511. The Rent Zestimate for this home is $2,290/mo.",30.301179885864247,-97.67998504638672,0,FALSE,FALSE,FALSE,FALSE,Single Family,1966,440500,2019-07-30,7,2019,1,0,1,0,0,0,0,0,9583,1497,2.0666666666666664,3,719,15,2,3,1,53
29404064,2034 Northridge Dr,78723,"2034 Northridge Dr, Austin, TX 78723 is a single family home that contains 1,600 sq ft and was built in 1964. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $552,854. The Rent Zestimate for this home is $2,400/mo.",30.308454513549805,-97.68760681152344,0,FALSE,FALSE,FALSE,FALSE,Single Family,1964,325000,2018-09-29,9,2018,10,2,1,0,0,0,0,0,11325.6,1600,1.6666666666666667,5,966,15,2,3,1,54
305431063,7405 Langston Dr #A,78723,"Beautifully home with no Hoa fees. Features includes, MASTER bedroom down, recent roof,  SS gas stove and dishwasher, decorative back splash, recent paint throughout, all new modern fixtures, laminate wood on first floor and all wet areas, carpet in bedrooms, walk in closets, fans in every room, new privacy fence, grass front and back, covered porch and much more. 12 minutes to DT, close to all major highways.",30.31996154785156,-97.66687774658205,0,FALSE,FALSE,FALSE,FALSE,Single Family,2003,260000,2020-03-31,3,2020,21,3,0,1,1,0,0,0,9408,1450,1.2333333333333334,3.333333333333333,569,13,3,4,2,17
29404062,2038 Northridge Dr,78723,"Lovely, well-maintained home in East Austin with over $60,000 worth of improvements. A recently repaired foundation, as well as the recently replaced roof, a/c, sump pump and plumbing, electrical (and CAT-5 wiring), siding and double-hung, double-pane windows are just a few of the many improvements to the home. Outside, the tree lined backyard houses chicken coops and a 700 gallon rain catchment tank. Inside, an updated kitchen is flanked by two large living areas and a gas fireplace. No expense was spared maintaining this well-loved home.",30.30806541442871,-97.68785095214844,0,FALSE,FALSE,FALSE,FALSE,Single Family,1961,399000,2019-09-17,9,2019,29,0,1,0,0,0,0,0,8712,1450,1.6666666666666667,5,966,15,2,3,1,58
69804561,6811 La Salle Dr,78723,"Back on the market with improvements!  Completely remodeled, this charming 3 bedroom 2 bath University Hills home is ready for move in.  Improvements include updated energy efficient windows, interior and exterior paint, flooring throughout, master shower, guest bathtub, hot water heater, stainless steel appliances, cabinets, vanities, granite countertops, fixtures, hardware, windows, and more!",30.31523895263672,-97.6697006225586,0,FALSE,FALSE,FALSE,FALSE,Single Family,1962,359900,2019-03-08,3,2019,31,2,1,0,0,0,0,0,7361,1364,1.2333333333333334,3.333333333333333,569,13,2,3,1,57
29411059,7302 Marywood Cir,78723,"7302 Marywood Cir, Austin, TX 78723 is a single family home that contains 1,694 sq ft and was built in 1971. It contains 3 bedrooms and 1.7 bathrooms. 
 
The Zestimate for this house is $449,601. The Rent Zestimate for this home is $2,295/mo.",30.320859909057617,-97.67616271972656,0,FALSE,FALSE,FALSE,TRUE,Single Family,1971,379500,2019-06-21,6,2019,1,6,1,0,0,0,0,0,14810.4,1694,1.2,2.333333333333333,656,14,1.7,3,1,48
29408558,6710 Tulsa Cv,78723,"Beautiful newly renovated home in the highly sought after, University Hills! This Tulsa remodel is a mere 10 minutes from downtown and a must see with upgrades galore. Upgrades include new roof, plumbing, electrical, HVAC, water heater, exterior, kitchen, and so much more! Just a few steps from Dottie Jordan Park which includes a pool, community garden, and recreation center. This home wont last long so call today to schedule your private home tour!",30.314712524414062,-97.67232513427734,0,FALSE,FALSE,FALSE,FALSE,Single Family,1966,489900,2018-03-14,3,2018,28,0,1,0,0,0,0,0,8276,2055,1.2666666666666666,3.333333333333333,569,13,3,4,2,52
29411057,7306 Marywood Cir,78723,"4 bed 2.5 bath, 2 story home with historical design. Remodeled bath. LARGE walk-in closets. Built-in book cases/shelving. TWO master closets. Real wood burning fireplace with gas hook-up embellished with stone. BACKYARD BACKS UP TO CREEK! LESS THAN 5 MINUTES to highway! Perfect location. Modern, stainless steel kitchen appliances- all included. Covered deck to sit and enjoy the sounds of the creek. Backyard is fenced and private. Lots of trees. BRAND NEW A/C INSTALLED 2018.",30.32126426696777,-97.67657470703124,0,FALSE,FALSE,FALSE,FALSE,Single Family,1970,365000,2018-09-27,9,2018,37,4,1,0,0,0,0,0,22651.2,1985,1.2,2.333333333333333,656,14,3,4,2,48
29408557,6712 Tulsa Cv,78723,"Elegant fully permitted remodel on a quiet cul-de-sac in the heart of University Hills across from a park with a playground, pool, tennis courts and trails. Expansive master suite with walk-in master closet (design credit available). Master bathroom features marble top double vanity, stand-alone soaker tub and walk-in shower. Guest bathroom features marble top double vanity and tons of built-in storage. Spacious kitchen with quartz counter tops and waterfall island opens to huge living space. Owner-agent.",30.31466484069824,-97.672119140625,1,FALSE,TRUE,FALSE,TRUE,Single Family,1964,495000,2020-05-21,5,2020,27,4,2,0,0,0,0,0,8799,1889,1.2666666666666666,3.333333333333333,569,13,2,3,1,56
29399782,5203 Cloverdale Ln,78723,Darling Windsor Park home! Ideally located in Central Austin w/ <1 mi walk to Mueller development & Austin's best farmers market. This recently renovated single-family house lives larger than sq. ft. & is situated on a huge lot w/ many trees. Lots of natural light enhances the luxury Vinyl-planked flooring throughout. Open floor plan w/ modern living room! Renovated kitchen w/ granite countertops. Updated bath. Huge screened-in porch w/ beautiful backyard ideal for entertaining. <5mi to Texas Capital & UTRestrictions: Yes,30.30055427551269,-97.6875228881836,1,FALSE,TRUE,FALSE,FALSE,Single Family,1959,412000,2020-10-01,10,2020,40,8,2,3,3,0,1,0,7840,1029,2,5,966,15,1,3,1,61
29410055,6716 Haney Dr,78723,"This beautiful ranch style home is great for anyone. 3 bedroom, 2 bath shaded by trees with large fenced in backyard and one car garage. Refrigerator, washer, dryer, microwave and available security system. 
Close to the AWESOME Mueller development (including Torchys and Alamo Draft House), Dell Childrens Hospital, Airport blvd, Highway 290, and I 35. 
Room to park 2 cars off the street, and even a boat or trailer gate on the fence. Sits on a quarter of an acre lot, one neighbor. 

",30.31924247741699,-97.68462371826172,1,FALSE,TRUE,FALSE,FALSE,Single Family,1960,169000,2018-08-15,8,2018,60,4,4,0,0,0,0,0,10193,1217,1.2333333333333334,2.333333333333333,656,14,2,3,1,58
29407554,3105 Susquehanna Ln,78723,"This home has been renovated by loving owners within the past few years, inside and out - giving you a space that is stylish and unique! New HVAC installed, foundation repair with transferrable warranty, gutter installation and complete plumbing replacement. Home opens to wide living area with vaulted ceilings and skylights, flooding the area in natural light. The open kitchen was given a gourmet makeover with new floors, sleek concrete counters and tile backsplash, a butcher block center island and stainless steel appliances. Kitchen door leads to a stunning enclosed cedar patio with built in seating - a perfect lounging space for enjoying the outdoors! Porch swing is negotiable. Plumbed for an outdoor shower! Both baths have been fully renovated with subway tile and chic vanities, and modern concrete flooring extends to all bedrooms. Located on a large corner lot shaded by mature trees.",30.31540679931641,-97.666961669921875,4,FALSE,TRUE,TRUE,FALSE,Single Family,1967,447500,2020-10-26,10,2020,36,3,2,3,1,0,0,0,8058,1387,1.1666666666666667,3.333333333333333,569,13,2,3,1,53
29399980,5312 Wellington Dr,78723,"Another brand new built home by Thomas Brown of Paradisa Homes as seen on HGTV.  The wide open concept floor plan boasts vaulted ceilings in the living.  Large master suite comes with large his/hers walk in closets along with massive spa like master bath.  Relax in your glass enclosed shower equipped with rain head and bench seat. Stained concrete flooring throughout the main floor with wood floors starting at the base of the stairs finishing out the 2nd floor.  All counter surfaces are silestone sitting on custom wood cabinets with soft close doors and drawers built on site.  Off the kitchen step outside to the private covered patio overlooking the greenbelt which can never be built on - total privacy, perfect for entertaining.  Super efficient home with tankless water heater, foam insulation and energy audit performed by Positive Energy.",30.30217170715332,-97.6858139038086,1,FALSE,TRUE,FALSE,FALSE,Single Family,2014,650000,2020-07-08,7,2020,67,4,3,2,2,0,1,0,9496,2002,1.9666666666666668,5,966,15,2.5,3,2,6
29408552,6713 Tulsa Cv,78723,"Amazing opportunity to add your personal touches, add on or completely remodel.  Built and owned by original owner for past 53 years and quietly tucked away on an oversized and RARE .33 cul de sac lot. One story with 4 bedrooms, 2 baths and 2 car garage.  The possibilities are endless and you don't want this one to get away!  No signs on the property.",30.313947677612305,-97.6720962524414,2,FALSE,TRUE,FALSE,FALSE,Single Family,1967,399000,2020-09-11,9,2020,35,3,3,1,0,0,0,0,14374.8,1448,1.3,3.333333333333333,569,13,2,4,1,53
29407549,3202 Rockhurst Ln,78723,"Beautifully renovated home in University Hills. New upgrades throughout. Quartz countertops, solid wood shaker cabinets, SS Appliances, new roof, etc.",30.31469345092773,-97.66692352294922,2,FALSE,TRUE,FALSE,FALSE,Single Family,1996,329900,2019-04-29,4,2019,25,3,2,0,1,0,0,0,8102,1078,1.1333333333333335,3.333333333333333,569,13,2,3,1,23
29400049,2921 Pecan Springs Rd,78723,"2921 Pecan Springs Rd, Austin, TX 78723 is a single family home that contains 1,158 sq ft and was built in 1958. It contains 3 bedrooms and 1 bathroom. 
 
The Zestimate for this house is $428,722. The Rent Zestimate for this home is $1,850/mo.",30.29983901977539,-97.683319091796875,0,FALSE,FALSE,FALSE,FALSE,Single Family,1958,385000,2020-07-22,7,2020,32,5,1,3,1,0,0,0,7666,1158,2.0666666666666664,3,719,15,1,3,1,62
29398546,3004 Norwood Hill Rd,78723,"NEW PRICE! Situated on an over-sized private parcel, this updated home features an open floor plan, versatile Galley Kitchen w/ SS Appliances & Granite Counters. Owner's Suite ""wing"" w/ walk in shower separate from the 2nd and 3rd BR's. Generous open living area with fireplace and french doors opens to fully fenced (New 2019) private back yard that is the envy of every Dog! Near Mueller Shopping, Dining, HEB and an quick commute to DT, UT and the Tech Corridor. Transferable Foundation Warranty included!",30.29962730407715,-97.68071746826172,2,FALSE,TRUE,FALSE,FALSE,Single Family,1968,146000,2020-09-01,9,2020,42,4,2,1,0,0,0,0,9801,1359,2.033333333333333,3,719,15,2,3,1,52
29408045,6209 Peggy St,78723,"50's cool! Great 50's style solid brick home. Some remodeling done. Kitchen now commercial grade stainless steel counters, shelving. Higher end matching stainless steel refrigerator, DW, & nice gas stove. Stained concrete floors Hard wired surround sound & ethernet cable. Entire HVAC system recently replaced w/hi eff system & extra insulation added. Bathroom redone w/pedestal sink, mosaic tile surrounds at tub. Large backyard has dog run, gazebo, & small raised bed garden area. Casement crank windows.",30.314754486083984,-97.68744659423828,1,FALSE,TRUE,FALSE,FALSE,Single Family,1957,137700,2020-02-11,2,2020,21,3,2,1,0,0,1,0,7884,960,0.7999999999999999,3,849,14,1,3,1,63
29407479,6807 Tulane Dr,78723,"Gardener's Delight! Adorable updated bungalow in HOT University Hills, walking distance to elementary school and Dottie Jordan Park. 10 mins to downtown. Amazing vegetable and flower garden in front yard, beautiful grassy area and playscape in backyard. Owner's Suite with fireplace, vaulted ceiling, walk in shower. 2 additional bedrooms with shared hallway bath, separate office with french doors. New AC 2018. Granite counters, butcher block kitchen island. Fresh paint throughout. Video tour available.",30.312488555908203,-97.66790008544922,1,FALSE,TRUE,FALSE,FALSE,Single Family,1961,153900,2020-08-21,8,2020,33,3,2,0,0,0,0,0,7361,1444,1.2000000000000002,3.333333333333333,569,13,2,3,1,59
29407543,3207 Susquehanna Ln,78723,"3207 Susquehanna Ln, Austin, TX 78723 is a single family home that contains 1,913 sq ft and was built in 1995. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $430,976. The Rent Zestimate for this home is $2,095/mo.",30.31460380554199,-97.66645050048828,2,FALSE,TRUE,FALSE,FALSE,Single Family,1995,225000,2019-10-15,10,2019,26,4,2,1,2,0,0,0,7448,1913,1.1666666666666667,3.333333333333333,569,13,3,4,2,24
144255041,3305 Hycreek Dr,78723,"Beautiful modern one-story in desirable 78723. Extremely private lot with a gated entry and mature trees. Very open kitchen with stainless appliances, marble tile, and a large island. Great layout with additional in-law suite. Minutes to downtown, UT, and Mueller.",30.30520439147949,-97.67250061035156,4,FALSE,TRUE,FALSE,TRUE,Single Family,1971,395600,2019-06-04,6,2019,1,9,5,0,0,0,0,0,11325.6,2249,2.233333333333333,3,719,15,4,4,1,48
