zpid,street_address,zipcode,description,latitude,longitude,garage_spaces,has_association,has_garage,has_spa,has_view,home_type,year_built,latest_price,latest_saledate,latest_salemonth,latest_saleyear,num_of_photos,num_of_appliances,num_of_parking_features,num_of_patio_and_porch_features,num_of_security_features,num_of_waterfront_features,num_of_window_features,num_of_community_features,lot_size_sq_ft,living_area_sq_ft,avg_school_distance,avg_school_rating,avg_school_size,_median_students_per_teacher,num_of_bathrooms,num_of_bedrooms,num_of_stories,age
29345938,3900 Glengarry Dr,78731,"Great 2-story home with a peaceful pond and backyard oasis. Large corner lot has expansive wrap-around patio space, shady trees + balcony & covered porch stretching across the front of the house. Master on main + 4 additional bedrooms upstairs. Expansive bonus room with separate entrance could be game/media room, studio, office, new master or guest space. Beautiful, large picture windows bring the outside views into the engaging family room complete with built-ins & fireplace. Ready for your updates.",30.343524932861328,-97.7660903930664,2,FALSE,TRUE,FALSE,FALSE,Single Family,1968,750000,2020-04-30,4,2020,38,2,2,2,3,0,1,0,13068,2976,1.6666666666666667,7,1177,16,4,5,2,52
29347437,5910 Highland Hills Dr,78731,"Thoughtfully-remodeled 4 bedroom/3 bath single-story home in Northwest Hills. Extensively updated interior includes a stunning master suite addition with a vaulted ceiling and clerestory windows that bring in tree views. The updated kitchen offers granite work surfaces, brick accent wall, and stainless appliances including a GE convection oven and Thermador cooktop. The bright living room features wood tile flooring, a floor-to-ceiling brick fireplace, and beam accents. .31 acre lot with beautiful low-maintenance, irrigated landscaping and groves of oak trees in the front and back yards. Zoned for excellent Highland Park Elem., Lamar Middle, and McCallum High School.",30.343780517578125,-97.7591781616211,2,FALSE,TRUE,FALSE,FALSE,Single Family,1960,795000,2018-08-24,8,2018,36,1,2,0,0,0,0,0,13939.2,2704,1.3666666666666665,7,1177,16,3,4,1,58
29347933,3603 Highland View Dr,78731,"Charming mid century style home in coveted Highland Hills complete with formal dining, beamed ceiling, fireplace, parquet flooring & wall of sliding doors providing abundance of natural light. Secondary Bedrooms and spacious owners ensuite are all on main level. First floor living spills out onto extensive deck boasting privacy. Perfect for entertaining and relaxing. Downstairs a large flex space makes a perfect office or optional fourth bedroom. Excellent location. Minutes from downtown Austin & UT. Sprinkler Sys:Yes",30.34571647644043,-97.76011657714844,2,FALSE,TRUE,FALSE,FALSE,Single Family,1968,825000,2020-09-18,9,2020,107,4,2,3,1,0,2,0,9452,2861,1.5,7,1177,16,2,4,1,52
29346432,4710 Palisade Dr,78731,"Great buy in Cliff over Lake Austin! Fully remodeled interior & exterior in 2016. Great curb appeal w/lush landscaping, pool, side entry/oversized 2 car garage, spacious living w/high ceiling, hardwood, tile & carpeted floors, large master suite on 1st floor w/back yard access, bridge upstairs to secondary bedrooms & storage, formal dining room w/view of covered back patio, updated kitchen w/sit in window & breakfast area, private back yard w/pool & mature landscaping.Refrigerator, washer, dryer negotiable",30.34128570556641,-97.78190612792967,2,TRUE,TRUE,TRUE,FALSE,Single Family,1983,420000,2018-03-19,3,2018,31,5,2,0,0,0,0,0,9496,2269,2.5,7,1177,16,3,3,2,35
29346428,4702 Palisade Dr,78731,"Priced below tax value!! Fabulous Location! Quaint and quiet neighborhood on cul-de-sac street. This home has the perfect use of space, Master bedroom down with huge walk-in shower with frameless glass doors and travertine tile. Elegant kitchen opens to the living and dining areas, granite countertops, recessed lighting and french doors to backyard. Generous cabinet and counter space. Upstairs features 2 roomy bedroom and a loft/office area that opens to second story balcony. Not to be missed!",30.341217041015625,-97.78101348876952,2,TRUE,TRUE,TRUE,TRUE,Single Family,1983,649999,2020-03-09,3,2020,24,4,2,1,1,0,0,0,11761.2,2020,2.433333333333333,7,1177,16,3,3,2,37
29342928,3102 Perry Ln,78731,"Modern farmhouse one-story home with 4 beds, 2.5 baths situated on an expansive .35 flat lot in the heart of Highland Park West. Completely remodeled, this open concept floor plan features hardwood floors throughout, marble and slate counter tops and custom finishes. Kitchen w/ large island, custom cabinetry & high-end appliances. Custom playhouse conveys and room for a pool. Less than 5 miles to Downtown, 6 miles to the Domain, and walking distance to Highland Park Elementary.",30.32633209228516,-97.757568359375,2,FALSE,TRUE,FALSE,FALSE,Single Family,1948,539000,2020-08-04,8,2020,69,4,2,2,2,0,0,0,15245.999999999998,2432,1.1,7,1177,16,3,4,1,72
29347920,6003 Highlandale Dr,78731,"Substantially remodeled in 2018, this large Northwest Hills home features 5 large bedrooms and 3 bathrooms.  Large windows and French doors on the rear of the house offer lots of natural light and a great view of the spacious yard.  The front porch is an amazing space to relax or entertain guests.

We're happy to work with real estate agents representing buyers.",30.34535980224609,-97.76216888427734,0,FALSE,FALSE,FALSE,FALSE,Single Family,1962,749000,2019-09-12,9,2019,63,5,3,1,0,0,0,0,13503.6,3160,1.5333333333333332,7,1177,16,3,5,2,57
124843911,5000 Westview Dr,78731,"Immaculately kept, one owner property in the highly sought after Beverly Hills neighborhood. This home is nestled on a hill side & looks out to the beautiful mature trees & quiet surroundings. Just minutes from Downtown! This home features an abundance of natural lighting. Floor plan & living space are cozy and inviting! With it's natural charm, it can fit a buyer's needs as is, or is perfect for renovations. LARGE and private patio looking to mature landscaping. Bonus features- Indoor sauna and wet bar!",30.33517074584961,-97.76587677001952,4,FALSE,TRUE,FALSE,FALSE,Single Family,1955,1395000,2019-12-18,12,2019,26,4,2,1,0,0,0,0,13939.2,3237,1.4666666666666668,7,1177,16,4,4,2,64
29344409,5308 Mount Bonnell Rd,78731,"One of the finest ""entertaining"" homes! The main living areas are open and and create easy to live in feeling. Cozy, yet easy to entertain large groups. It seems like they thought of everything, down to the heated floors in the spa-like master bath. The back yard has something for everyone! The gorgeous pool and cabana create a vacation vibe in your own back yard, and are only surpassed by the view! The children's play area includes a swing, and a cool fort!",30.337501525878903,-97.7764663696289,0,FALSE,FALSE,FALSE,FALSE,Single Family,1991,985000,2020-10-14,10,2020,33,0,1,3,0,0,3,0,16117.2,2702,2.1,7,1177,16,3,3,2,29
29346407,5604 Palisade Ct,78731,"Meticulously renovated one-story on a tranquil cul-de-sac at the Cliff Over Lake Austin that does not back to 2222.  Fabulous entertaining home that opens onto a private backyard deck, lush landscaping & still has room for a pool. Two master suites, both with spa-like baths & walk-in closets. Gourmet kitchen features custom cabinets, black leather-finish granite, cooktop with pot filler, double ovens & a fabulous butler's pantry with walk-in utility area. Spacious living & dining rooms with Limestone fireplace, vaulted ceilings with exposed beams, Oak hardwoods, Marvin doors & windows and numerous built-ins that make this home stand out from the rest.  Designer touches and attention to detail throughout.",30.3404598236084,-97.78226470947266,2,TRUE,TRUE,FALSE,FALSE,Single Family,1996,975000,2018-06-21,6,2018,31,3,2,0,0,0,0,0,14374.8,3182,2.5,7,1177,16,4,4,1,22
29347903,5817 Highland Pass,78731,"Nestled in the heart of Highland Hills and surrounded by nature,This impressive remodel exudes quality offering the perfect balance of light + space, soaring ceilings, gleaming hardwood floors, spacious bedrooms, beautifully designed kitchen, stylish master bathroom and cozy fireplace. Step outside to the sunset viewing deck and experience amazing hill country sunsets every.single.night. Just under a half of an acre, there are plenty of opportunities for outdoor entertaining. Zoned to Highland Park Elem.Restrictions: Yes",30.343446731567383,-97.76139831542967,2,FALSE,TRUE,FALSE,TRUE,Single Family,1975,699000,2020-09-16,9,2020,79,8,4,0,0,0,0,0,20037.6,1614,1.4333333333333336,7,1177,16,2,3,1,45
29349499,6100 Ledge Mountain Dr,78731,Transitional Design in Northwest Hills. This single story home was built in 2016 by Moazami Homes and boasts an open floorplan with high ceilings and lots of natural light. A covered patio and outdoor kitchen overlook the swimming pool and terraced backyard making this a perfect place for entertaining. Large kitchen island with Stainless Steel appliances and Thermador double oven range. Family/Media room with a wetbar. Gorgeous sunset views of the Texas Hill Country.,30.34868240356445,-97.77242279052734,0,FALSE,FALSE,FALSE,FALSE,Single Family,2016,1595000,2018-06-11,6,2018,31,5,1,0,0,0,0,0,21344.4,3705,2.1666666666666665,7,1177,16,4,4,1,2
29349400,6109 Highland Hills Dr,78731,"Incredible curb appeal on an oversized lot in one of Austin's hottest neighborhoods! This recently remodeled 3 bedroom, 2 bath home has an open floor plan with an abundance of natural light, vaulted ceilings and new wide plank hardwoods throughout. Updated appliances in the kitchen including six-burner wolf range, glass door SubZero fridge, Carrera marble countertops and an enormous kitchen island. Enjoy your beautiful lush landscaping and outdoor deck perfect for entertaining!",30.34954071044922,-97.759521484375,0,FALSE,FALSE,FALSE,FALSE,Single Family,1972,715000,2018-10-02,10,2018,28,4,2,0,0,0,0,0,19602,1890,0.8333333333333334,7,1483,16,2,3,1,46
29341900,4303 Balcones Dr,78731,"Remodeled home in Balcones Park. Wood and travertine floors, granite counters, stainless appliances, 2 sinks in kitchen, Thermador 6 burner stove, bar with wine fridge, .5 acre lot, sparkling pool, several patio areas, tankless water heater, 2-car garage with storage. Master suite with fireplace, built-ins and 3 closets. Master bath with double sinks, separate tub and shower. Main floor features living, dining, kitchen, breakfast, 3 bedrooms and 2 baths. Master suite, family room, utility, garage and storage on lower level.",30.324331283569336,-97.76859283447266,2,FALSE,TRUE,FALSE,TRUE,Single Family,1956,849000,2019-06-18,6,2019,30,0,2,0,0,0,0,0,22215.6,3596,1.6666666666666667,7,1177,16,3,4,2,63
29342899,3202 Highland Ter W,78731,"A home and garden no one wants to leave. Flowery words and fancy photos can't capture what it feels like to be in this home. The garden has been featured on 3 Garden Tours, renowned not only for its beauty and design, but also for its practical use of drought tolerant plants. Every room is thoughtfully designed and remodeled to optimize the experience of living there:  spacious rooms, lots of natural light, and views of the garden everywhere you turn.  Indoor living and kitchen areas feature raised ceilings, custom built fireplace and a huge walnut island that seems to invite people to stop and visit.  But the additional 650 SF of outdoor living areas, designed for dining, entertaining or just being quiet, are features of this home that have to be experienced to be understood.  New builds and recent ""flips"" have advantages, but they can't incorporate the intimate care and attention that makes one want to linger in a space because it just feels good being there.",30.3295955657959,-97.75879669189452,2,FALSE,TRUE,FALSE,TRUE,Single Family,1951,950000,2019-04-01,4,2019,39,3,2,0,0,0,0,0,11761.2,1951,1.0333333333333334,7,1177,16,3,4,1,68
29344392,5001 Westview Dr,78731,"This chic, modern remodel to the studs in 2009 features an open floor plan with 2 living/dining areas, hickory floors, museum-finish walls, pecan cabinetry, honed marble and stainless countertops, and modern bathrooms with natural tile floors. On a corner lot with 30+ oak trees and professionally landscaped with screened porch overlooking treetops, deck, horizontal fencing and steel and limestone walls. Owner/Agent. Not in MLS.

Neighborhood Description

A pocket neighborhood within Highland Park, features oak trees galore, hills, deer, and unique homes -- nothing cookie cutter about it! Great pride of ownership, dog friendly. Feeds into Highland Park Elementary. Easy access to Mopac and 2222. Secluded, yet so close in.",30.335243225097656,-97.765411376953125,0,FALSE,FALSE,FALSE,FALSE,Single Family,1957,749000,2019-12-02,12,2019,82,4,1,0,0,0,0,0,10890,1830,1.4333333333333331,7,1177,16,2,3,1,62
29347388,5911 Highland Hills Dr,78731,"Charming mid century ranch style home. Spacious family room with fireplace and built in book case and center for television. Formal dining and living area with plenty of space for huge dining table as well as open living room. Good size secondary beds and master bedroom. sun room off family area leads you to backyard with in-ground pool. Recent improvements include wood flooring and new roof, and exterior paint. Great location, minutes to down town dining and shopping.  Bring your best offer fast!",30.343425750732425,-97.75860595703124,0,FALSE,FALSE,FALSE,FALSE,Single Family,1959,649000,2018-05-18,5,2018,26,3,1,0,0,0,0,0,11761.2,2174,1.3666666666666665,7,1177,16,2,3,1,59
29341887,3422 Mount Barker Dr,78731,"Down to the studs remodel in Balcones Park. This house has everything! New plumbing, electrical, mechanical, appliances and an amazing new master suite. Designed to keep the original mid century ranch character but updated for today's lifestyle. The perfect outdoor entertainment space complete with multiple decks, pool, green-space and unparalleled privacy. This is a must see home.",30.326364517211925,-97.7719497680664,4,TRUE,TRUE,FALSE,FALSE,Single Family,1960,719000,2019-05-31,5,2019,101,4,2,0,0,0,0,0,15681.6,3252,1.8333333333333333,7,1177,16,4,4,1,59
29347386,5907 Highland Hills Dr,78731,"Highland Hills is coveted for great schools, mature trees, hills and being minutes to downtown and The Domain.  But it's HARD TO FIND a move-in ready home with flat yard, room for pool and great curb appeal! THIS IS IT! In addition to an open, bright floor plan, this home offers lots of storage- inside and outside. Large, private backyard. Owner suite has walk-in closet customized with Elfa. Sliding door for extra sunlight also serves to access huge patio and yard. Wood floors throughout.",30.343231201171875,-97.7591323852539,0,FALSE,FALSE,FALSE,FALSE,Single Family,1959,619000,2019-05-21,5,2019,28,3,1,0,1,0,0,0,11325.6,1643,1.3666666666666665,7,1177,16,2,3,1,60
29347883,5905 Paseo Del Toro,78731,"Great location, recently updated with:  New roof, new carpet, high-end remodel of master bath, new paint with ""popcorn"" removed from ceilings, stainless appliances, wood floor throughout downstairs.   Great family home in great neighborhood tucked into the hills. Feeds into ""exemplary"" Highland Park Elementary. 8 minutes from downtown, 12 minutes from Round Rock.",30.34367370605469,-97.7635269165039,2,FALSE,TRUE,FALSE,FALSE,Single Family,1980,649900,2019-09-30,9,2019,35,5,2,2,0,0,1,0,8180,2084,1.5666666666666664,7,1177,16,3,4,2,39
29347380,5824 Trailridge Dr,78731,"5824 Trailridge Dr, Austin, TX 78731 is a single family home that contains 2,627 sq ft and was built in 1959. It contains 4 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $857,925. The Rent Zestimate for this home is $3,000/mo.",30.34296226501465,-97.75826263427734,0,FALSE,FALSE,FALSE,FALSE,Single Family,1959,750000,2019-08-12,8,2019,39,3,1,0,0,0,0,0,21780,2627,1.3666666666666665,7,1177,16,2,4,1,60
29344380,5318 Western Hills Dr,78731,"Move-in for the holidays. A mid century modern stunner was remodeled and completed in 2017. Pictures do not show the feeling you experience in this 5 bdrm 3.5 bath home. Incredible open concept kitchen/living/dining with walls of glass blending home with nature. Gorgeous master retreat opens to 523 SQ FT covered outdoor living with sunset views. Home features include custom cabinetry and window coverings (some on remote), oak floors, walk-in closets, low maintenance lot, fenced yd, fireplace. Walkable neighborhood to grocery, coffee shops & restaurants. Estate sale. Furnishings INCLUDED.",30.33779335021973,-97.76342010498048,2,FALSE,TRUE,FALSE,TRUE,Single Family,1960,1559000,2020-01-17,1,2020,45,5,4,0,0,0,0,0,14810.4,3909,1.3666666666666665,7,1177,16,4,5,2,60
29347378,5828 Trailridge Dr,78731,"Idyllic Hilltop location on the open ""natural view"" side of the street with amazing tree/hilly views from windows and deck. Huge .43 acre lot with flat grassy backyard and stone terracing. 3 bedrooms, 2.5 bath mid-century design with a bonus room/study, two living areas. Recent Andersen windows and sliding doors. Wide plank wood flooring. Silestone counters and stainless appliances in kitchen w/breakfast nook/ bar. Tons of original built-ins. Perfect candidate for second story addition to maximize gorgeous views! Very quiet street with no through traffic. Zoned for excellent schools.",30.34332275390625,-97.75769805908205,0,FALSE,FALSE,FALSE,TRUE,Single Family,1959,699000,2018-08-21,8,2018,40,7,1,0,0,0,0,0,18730.8,2690,1.3,7,1177,16,3,4,1,59
29341877,4300 Balcones Dr,78731,"Brilliant remodel of mid-century home in Balcones Park. Corner lot, circular drive on Mt. Barker. This 4 bedroom home was taken to the studs in most places and reconfigured to fit today's lifestyle. The stunning kitchen has Viking appliances, quartz countertops, dual finish custom cabinets - walnut and high gloss acrylic. The master suite has custom cabinetry in the bath and dressing area and includes a soaking tub and separate tile shower with multiple water sources. Outdoor improvements include a composite deck, resurfaced pool and landscaping.  Additional features include wide plank white oak hardwood floors, LED lights, and plantation shutters. System updates include HVAC, duct work, electrical, plumbing, whole house foam insulation (except garage/laundry). The oversized garage has extra storage and workshop area. The large circular driveway provides off street parking.",30.32451820373535,-97.7693328857422,0,FALSE,FALSE,FALSE,FALSE,Single Family,1957,1995000,2019-07-17,7,2019,38,5,1,2,2,0,0,0,20908.8,3640,1.7333333333333334,7,1177,16,5,4,1,62
29346373,4806 Palisade Dr,78731,"Beautiful 3 bedroom home, completely upgraded. Beautiful travertine downstairs, stunning dark wood in loft, matching spiral staircase and iron railing. Brand new carpet in all bedrooms. Gorgeous new tile and cabinets in master and secondary bath. Come see this beautiful yard with relaxing pool and spa. Over 180k in upgrades throughout.",30.34251594543457,-97.7839126586914,3,TRUE,TRUE,TRUE,TRUE,Single Family,1984,564900,2019-01-25,1,2019,36,2,4,0,0,0,0,0,10890,2372,2.6333333333333333,7,1177,16,3,3,2,35
29347870,3508 Highland View Dr,78731,"Stunning Views! Northwest Hills, Fully remodeled 3 beds, 2 bath, 2 living rooms home sits among the magnificent oak trees. Open Floor Concept with contemporary accent wall design. Don't miss the elegant brand new kitchen with stainless steel appliances, quartz counter tops, and custom cabinets w/pull out shelves. Wood flooring throughout the home, Modern light fixtures in the entire home. Massive master shower along the custom made master closet. A must see! Agent related to seller. Sprinkler Sys:Yes",30.3461856842041,-97.75789642333984,2,FALSE,TRUE,TRUE,TRUE,Single Family,1968,850000,2020-10-23,10,2020,63,2,2,1,0,0,0,0,10890,2077,1.0333333333333332,7,1483,16,2,3,1,52
29347867,5952 Highland Hills Dr,78731,"Totally remodeled in & out private sought after Highland Hills, wooded canyon treetop views from the deck & all living areas, oversized laundry w/office space, huge master closet w/ A/C, Gourmet kitchen w/ high end energy efficient appliances, designer finishes, wood flooring, new fence, landscaping, sprinkler.  West of Mopac at RM 2222, it has easy access to downtown, UT, shopping and restaurants in central Austin. Hardiepanel stucco exterior & detached garage. Pet will bit do not attempt to friend him.",30.346763610839844,-97.757537841796875,2,FALSE,TRUE,FALSE,TRUE,Single Family,1996,850000,2019-10-30,10,2019,35,5,2,1,0,0,0,0,8668,2356,1,7,1483,16,4,3,2,23
29346360,4722 Palisade Dr,78731,"Pristine 2019 Remodel in Cliff Over Lake Austin. This stunning 4 bed, 3 bath home features tons of windows/natural light and an open floor plan - perfect for entertaining!  The spacious kitchen offers a breakfast area, stainless steel appliances, custom-built cabinets that boast plenty of storage and looks out onto the beautifully landscaped turfed backyard with putting green and covered outdoor living for lounging.  Unwind in your master retreat that features 3 large closets and a spa-like master bath with popular hexagon tile, soaking tub, oversized shower area with two showerheads. The Cliff Over Lake Austin neighborhood features only 82 homes with many cul-de-sacs and one way in/out access.",30.340961456298828,-97.7834243774414,4,TRUE,TRUE,TRUE,FALSE,Single Family,1981,899000,2020-12-30,12,2020,50,4,2,5,1,0,0,0,10454,2619,2.6,7,1177,16,3,4,2,39
29344496,5306 Tortuga Trl,78731,"Panoramic lake views from the second level! Nestled on a beautiful tree covered lot with thoughtful design by architect Luis Jauregui, 5306 Tortuga offers fabulous indoor and outdoor entertaining, incredible natural lighting, custom sun shades, and a fully fenced yard with an emphasis on low maintenance living. 3rd bedroom configured as office space, shaded front patio, large rear deck. Access to exclusive homeowner park on Lake Austin with greenbelt, playscape, picnic areas, and swimming dock.Restrictions: Yes  Sprinkler Sys:Yes",30.334455490112305,-97.7791519165039,2,TRUE,TRUE,FALSE,TRUE,Single Family,1990,549990,2020-09-30,9,2020,116,4,2,2,2,0,1,0,7927,2602,2.233333333333333,7,1177,16,3,3,1,30
29349347,6206 Highland Hills Dr,78731,"Northwest Hills single story home on beautiful tree lined street.  Large covered front porch.  Recently remodeled kitchen, saltillo tile floors.  Formal living and dining room and additional family room with fireplace.  Large master suite, full bath and 3 large bedrooms provide plenty of space.  Two car rear entry garage with bonus area and utility room.  Private fenced yard and large back patio provide plenty of space for backyard cookouts.",30.349958419799805,-97.76116180419922,2,FALSE,TRUE,FALSE,FALSE,Single Family,1966,605000,2020-09-22,9,2020,110,1,2,0,1,0,0,0,12196.8,2173,0.7999999999999999,7,1483,16,2,4,1,54
29341847,3405 Spanish Oak Dr,78731,"Exceptional opportunity for renovation or new build in Balcones Park/Highland Park West, minutes to downtown Austin.  Nearly 2/3 acre wooded lot affords lots of privacy with no other home visible from back of home. Potential PANORAMIC VIEWS OF DOWNTOWN AUSTIN from construction of a second story (see Photo). House is vintage 1955 that could be renovated and expanded. Also listed as Residential Home. Contact your Realtor for a showing.",30.32678031921387,-97.76905059814452,2,FALSE,TRUE,FALSE,TRUE,Single Family,1955,825000,2018-03-02,3,2018,39,6,2,0,0,0,0,0,27007.2,2262,1.6666666666666667,7,1177,16,3,3,1,63
29348345,5911 Lookout Mountain Dr,78731,"Beautiful Austin home w/sunrise views in Cat Mountain Villas. Vaulted ceiling living room w/walls of windows, wet bar, opens to sun-dappled deck and stone-terraced yard, great for enjoying sweeping Hill Country landscape. Kitchen features granite counters, stainless appliances & large breakfast area. Light-filled main floor master suite w/ 2 walls of windows delivering more of that fabulous scenery. Upstairs are 2 bedrooms & loft great for office or game room. HOA Community-swimming pool, tennis courts.",30.345458984375,-97.7814483642578,2,TRUE,TRUE,FALSE,FALSE,Single Family,1984,585000,2020-07-06,7,2020,73,2,2,1,1,0,1,0,10236,2598,2.533333333333333,7,1177,16,3,3,2,36
29341891,4005 Balcones Dr,78731,"Owner recently discovered beautiful lake views! Must see! Relax on the front porch enjoying the views from your lush private .48 acre lot.  Zoned for Casis Elementary! This mid-century home priced to sell ""as is,"" could be a fabulous remodel, or start from scratch and build your dream home.  Potential for City Views. See rendering of suggested privacy wall with gated entry & circle drive. Incredible value for a lot this size in Area 1B.  See also Lot MLS 3387330.",30.32162857055664,-97.770172119140625,2,FALSE,TRUE,FALSE,TRUE,Single Family,2020,948000,2020-09-01,9,2020,101,3,3,1,0,0,0,0,20908.8,3854,2.1333333333333333,7,1298,16,5,4,1,0
29343996,5205 Valley Oak Dr,78731,"Beautifully updated Central Austin home just minutes from downtown! The open floor plan features hardwood and tile floors throughout, high ceilings, and tons of windows for natural light. Open kitchen with white cabinets, open shelving, granite countertops, and S/S appliances. Master bath boasts marble tiled walls and a glass-enclosed tub & shower. Entertain in the huge backyard with a wooden covered deck, shed for storage, and gravel patio perfect for a playscape or sitting area. Amazing location!",30.33334350585937,-97.756805419921875,1,FALSE,TRUE,FALSE,TRUE,Single Family,1950,450000,2020-01-15,1,2020,25,7,3,2,3,0,1,0,13068,1088,1.0666666666666669,7,1177,16,1,3,1,70
29344490,5302 Tortuga Trl,78731,"Gorgeous home with partial Lake Austin views and Mount Bonnell Shores amenities updated in 2018.Walk the greenbelt on the trail to the neighborhood park with playscape, picnic tables and day dock. Cool off afterwards in your private oasis backing to the greenbelt or just enjoy the peace on your wrap-around porch. Finish off your day inside with natural lighting accenting the custom woodwork and high ceilings throughout.See Docs for more info. If CSS is not working call Cari. Sellers need 1 hr notice.",30.33409118652344,-97.779205322265625,0,TRUE,FALSE,FALSE,FALSE,Single Family,1992,949000,2019-03-29,3,2019,29,4,1,0,0,0,0,0,12632.4,2829,2.233333333333333,7,1177,16,3,3,2,27
29341835,3302 Cherry Tree Cir,78731,"3302 Cherry Tree Cir, Austin, TX 78731 is a single family home that contains 3,456 sq ft and was built in 1960. It contains 4 bedrooms and 4 bathrooms. 
 
The Zestimate for this house is $2,160,021. The Rent Zestimate for this home is $3,900/mo.",30.324308395385746,-97.767669677734375,2,FALSE,TRUE,FALSE,TRUE,Single Family,1960,1800000,2019-05-21,5,2019,39,8,3,0,2,0,0,0,16988.4,3456,1.6333333333333335,7,1177,16,4,4,2,59
29341834,3304 Cherry Tree Cir,78731,"New price!Mid-century modern in coveted Balcones Park on over 1/3 acre lot! Expansive living & dining space w/ wall of windows providing wonderful natural light are an entertainer's dream. Grand foyer & elegant stained glass doors open to classical home theater. Updated kitchen includes stainless appliances, double oven, silestone countertops & large breakfast area. Huge master suite w/ gas fireplace, tons of closet space & luxurious spa-like bath. 2 spacious secondary bedrooms + den opening to large outdoor patio.",30.32424354553223,-97.7680206298828,3,FALSE,TRUE,FALSE,FALSE,Single Family,1956,1100000,2018-11-20,11,2018,39,3,3,0,0,0,0,0,16117.2,3881,1.6333333333333335,7,1177,16,3,3,1,62
29349325,3711 Laurel Ledge Ln,78731,"5 Bedroom, 3 Full Bath  with Terrific Curb Appeal and a sparking pool located in Highland Hills - close to Downtown, 2222, the Domain, the Arboretum and more! Top Ranked Austin ISD shools including Doss Elementary,Murchison Middle School and Anderson High School -- you can see why Highland Hills was ranked #4 Best Neighborhoods in Austin 2017 by Austin Monthly Magazine! Great floor plan with two distinct living areas, one with a fireplace overlooking the pool and the other open from the kitchen with wet bar -- superb for entertaning! Warm Pecan flooring, durable, easy care slate flooring and tile compliment the first floor with recent (May 2018 ) carpet upstairs.Updated Kitchen and Updated Master Bath. Main level Office / 5th bedroom with a full bath. Live well with a  covered deck that  extends the fun and entertaining to a wonderful space overlooking the pool.",30.34798622131348,-97.76234436035156,0,FALSE,FALSE,FALSE,FALSE,Single Family,1973,699900,2018-07-24,7,2018,37,6,1,0,0,0,0,0,12196.8,3076,0.9333333333333332,7,1483,16,3,5,2,45
29349324,3801 Laurel Ledge Ln,78731,"Great property in highly desired Highland Hills neighborhood.This 4B3b home features a lofty,open floor plan and 2 level beautiful greenbelt views.Extensive renovation, almost all taken down to the studs, HVAC,Electric,Plumbing,cabinetry,bathrooms,water heater,fixtures,ceiling fans,gorgeous wood and travertine flooring,inspections passed.The spacious master suite,multiple decks,second kitchen on lower level.Take advantage of this chance to own this amazing home!",30.34819221496582,-97.76251220703124,0,FALSE,FALSE,FALSE,FALSE,Single Family,1973,574900,2019-04-15,4,2019,35,1,1,0,0,0,0,0,13939.2,2832,0.9333333333333332,7,1483,16,3,4,2,46
29346317,4700 Westslope Cir,78731,LOCATION LOCATION on Cul-De-Sac!! Outstanding bones in this quality property. Has all the features you could desire including 4 bedrooms 3.5 baths 3 car garage 2 liv + study 2 dining high ceilings open and inviting floor plan. Cooks kitchen with island downdraft cooktop & peninsula counter.  Study w/ built in book cases at front entry.  Family room with 3 beds 2 baths upstairs. Hill view from upper living room and porch. Huge fenced and treed yard provides ample shade. Classy home in classy area!,30.342214584350582,-97.78135681152344,0,FALSE,FALSE,FALSE,FALSE,Single Family,1989,695000,2018-07-26,7,2018,39,2,1,0,0,0,0,0,15245.999999999998,3032,2.5,7,1177,16,4,4,2,29
58297856,3702 Edgemont Dr,78731,"Located in central Austin on over 1/3 acre on a corner lot in the sought after Balcones Park neighborhood. Could be a rebuild opportunity but home has been nicely updated with room left for improvements. It features an open floor plan with dramatic vaulted ceilings and great light. Includes extra bonus space off living area ideal for a large second office, a media room or a play or hobby room. Very dramatic. Very unique home. Very special. Exemplary Casis elementary school.",30.318267822265625,-97.7690200805664,0,FALSE,FALSE,FALSE,FALSE,Single Family,1959,960000,2019-05-10,5,2019,25,4,1,0,0,0,0,0,15681.6,2386,1.9333333333333331,7,1298,16,3,3,1,60
29349311,3514 Hillbrook Dr,78731,"3514 Hillbrook Dr, Austin, TX 78731 is a single family home that contains 1,599 sq ft and was built in 1969. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $801,084. The Rent Zestimate for this home is $2,800/mo.",30.34618759155273,-97.75938415527344,0,FALSE,FALSE,FALSE,FALSE,Single Family,1969,639900,2019-04-15,4,2019,1,0,1,0,0,0,0,0,11325.6,1599,1.5,7,1177,16,2,3,1,50
29346309,5802 Westslope Dr,78731,"5802 Westslope Dr, Austin, TX 78731 is a single family home that contains 2,206 sq ft and was built in 1977. It contains 4 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $909,298. The Rent Zestimate for this home is $3,784/mo.",30.342632293701172,-97.78119659423828,2,FALSE,TRUE,FALSE,FALSE,Single Family,1977,629800,2020-09-21,9,2020,106,5,2,3,1,0,0,0,14810.4,2206,2.5,7,1177,16,2,4,2,43
