id,loan_status,year,fully_paid,credit_score,credit_history_age,had_delinq,delinq_recent,has_pub_rec,recovery_channel,payoff_gross,payoff_net,payoff_frac,addr_state,annual_inc,dti,emp_length,emp_title,fico_approx,grade,home_ownership,inq_last_6mths,installment,int_rate,issue_d,loan_amnt,open_acc,purpose,revol_bal,revol_util,sub_grade,term,title,total_acc,verification_status,zip_code,total_pymnt,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,funded_amnt,funded_amnt_inv
1369245,Fully Paid,2012,1,73,17.412731006160165,1,0,0,NA,17405.1499966448,17405.1499966448,1.174040471949059,TX,50000,31.06,8 years,Red River Army Depot,722,B,MORTGAGE,2,483.53,10.74,Jul-2012,14825,10,home_improvement,1399,22.6,B2,36 months,home improvement loan,19,Source Verified,755xx,17405.1499966448,14825,2580.15,0,0,0,Jun-2015,14825,14825
1370081,Fully Paid,2012,1,72,15.663244353182751,1,1,0,NA,23955.5407817959,23955.5407817959,1.1977770390897948,FL,80000,23.94,10+ years,nbc/telemundo network,702,B,MORTGAGE,0,665.44,12.12,Jul-2012,20000,18,debt_consolidation,14314,57.7,B3,36 months,relief,27,Not Verified,331xx,23955.5407817959,20000,3955.54,0,0,0,Jul-2015,20000,20000
1370194,Charged Off,2012,0,75,9.664613278576317,0,0,0,collection,2754.34,2746.46,0.17834155844155844,TX,79230,2.76,6 years,FCO COMMUNICATIONS,742,A,RENT,3,489,8.9,Jul-2012,15400,8,debt_consolidation,8358,12.1,A5,36 months,MY SMART CONSOLIDATION,8,Source Verified,774xx,2754.34,1514.99,439.85,0,799.5,7.88,Nov-2012,15400,15400
1364182,Fully Paid,2012,1,70,5.831622176591376,0,0,0,NA,14695.5156019196,14695.5156019196,1.2246263001599667,FL,45000,24,6 years,Grm Info Management,697,B,RENT,1,408.22,13.67,Jul-2012,12000,10,debt_consolidation,8092,56.6,B5,36 months,One Bill.,12,Not Verified,331xx,14695.5156019196,12000,2695.52,0,0,0,Jul-2015,12000,12000
1370192,Fully Paid,2012,1,71,15.496235455167694,1,1,0,NA,22980.4300043788,22980.4300043788,1.2094963160199368,NY,65000,14.9,10+ years,Lonero bus transit,717,B,RENT,1,641.2,13.11,Jul-2012,19000,10,debt_consolidation,18458,54.6,B4,36 months,Good bye,21,Not Verified,112xx,22980.4300043788,19000,3980.43,0,0,0,Feb-2015,19000,19000
1370184,Fully Paid,2012,1,76,20.334017796030118,0,0,0,NA,6745.7482317412,6745.7482317412,1.1242913719568666,IL,51000,13.52,1 year,AztecAmerica Bank,712,A,RENT,0,187.75,7.9,Jul-2012,6000,11,debt_consolidation,23509,42.8,A4,36 months,Consolidate bills,44,Not Verified,601xx,6745.7482317412,6000,745.75,0,0,0,Jul-2015,6000,5975
1370050,Fully Paid,2012,1,74,5.084188911704312,0,0,0,NA,5355.9887771975,5355.9887771975,1.1275765846731578,MD,14000,29.66,6 years,"Wawa, Inc.",717,B,RENT,1,152.74,9.76,Jul-2012,4750,5,debt_consolidation,3693,33.6,B1,36 months,ProjectConsolidate,8,Source Verified,206xx,5355.9887771975,4750,605.99,0,0,0,Apr-2014,4750,4750
1369961,Fully Paid,2012,1,73,28.413415468856947,1,0,0,NA,16438.270002684098,16438.270002684098,1.174162143048864,TX,120000,7.51,8 years,Austin Pain Associates,702,B,MORTGAGE,0,456.63,10.74,Jul-2012,14000,9,debt_consolidation,17609,64.8,B2,36 months,Debt consolidation,32,Not Verified,787xx,16438.270002684098,14000,2438.27,0,0,0,Jul-2015,14000,14000
1370032,Fully Paid,2012,1,72,21.49760438056126,1,1,0,NA,6565.7599957359,6565.7599957359,1.1937745446792545,IL,190000,19.34,5 years,Macerich,687,B,MORTGAGE,0,183,12.12,Jul-2012,5500,10,debt_consolidation,17435,93.2,B3,36 months,CC Consolidation,43,Not Verified,605xx,6565.7599957359,5500,1065.76,0,0,0,Feb-2015,5500,5500
1370028,Fully Paid,2012,1,78,14.830937713894592,1,1,0,NA,13263.959998609596,13263.959998609596,1.105329999884133,WI,70650,15.31,10+ years,PNC,737,A,MORTGAGE,0,368.45,6.62,Jul-2012,12000,13,debt_consolidation,24180,43.2,A2,36 months,Citi Pay Off,33,Not Verified,532xx,13263.959998609596,12000,1263.96,0,0,0,Jul-2015,12000,11900
1370033,Fully Paid,2012,1,78,22.663928815879533,0,0,0,NA,8842.6499999997,8842.6499999997,1.1053312499999624,TX,55000,28.91,10+ years,GATX,742,A,MORTGAGE,0,245.63,6.62,Jul-2012,8000,8,home_improvement,21773,40.5,A2,36 months,Hot Tub Addition,25,Verified,765xx,8842.6499999997,8000,842.65,0,0,0,Jul-2015,8000,8000
1338039,Fully Paid,2012,1,68,20.334017796030118,0,0,0,NA,13908.0100151654,13908.0100151654,1.2417866084969107,IL,68000,17.68,8 years,Chicago Public Schools,672,C,RENT,0,386.34,14.65,Jul-2012,11200,12,debt_consolidation,19462,86.5,C2,36 months,Credit Card Payoff,24,Not Verified,606xx,13908.0100151654,11200,2708.01,0,0,0,Jul-2015,11200,11200
1370031,Fully Paid,2012,1,66,43.748117727583846,1,0,0,NA,5797.4409786409,5797.4409786409,1.15948819572818,MO,34800,17.21,10+ years,Cecil Whittakers Pizzeria,667,C,RENT,1,175.32,15.81,Jun-2012,5000,15,debt_consolidation,6453,68.6,C4,36 months,Consolidating My Debt,26,Not Verified,630xx,5797.4409786409,5000,797.44,0,0,0,Dec-2013,5000,5000
1368757,Fully Paid,2012,1,67,10.001368925393566,1,0,0,NA,18182.6255764313,18182.6255764313,1.1364140985269562,OR,47000,15.15,10+ years,jc carpet cleaning,692,C,MORTGAGE,1,557.08,15.31,Jul-2012,16000,17,debt_consolidation,22065,45.5,C3,36 months,consolidate,43,Source Verified,970xx,18182.6255764313,16000,2182.63,0,0,0,Sep-2013,16000,16000
1335604,Fully Paid,2012,1,75,6.830937713894593,0,0,0,NA,5712.7700000013,5712.7700000013,1.14255400000026,NJ,28000,27.17,4 years,Camden board of education,707,A,RENT,0,158.77,8.9,Jul-2012,5000,17,debt_consolidation,7362,38.6,A5,36 months,debt consolidation,25,Not Verified,081xx,5712.7700000013,5000,712.77,0,0,0,May-2015,5000,5000
1369983,Fully Paid,2012,1,64,10.329911019849419,0,0,0,NA,11740.3630250074,11740.3630250074,1.1181298119054668,CT,54257,15.48,10+ years,USPS,667,D,RENT,1,375.77,17.27,Jun-2012,10500,13,debt_consolidation,16783,83.8,D1,36 months,Debt consolidation,20,Verified,064xx,11740.3630250074,10500,1240.36,0,0,0,Mar-2013,10500,10500
1362580,Fully Paid,2012,1,75,19.411362080766597,0,0,0,NA,6809.055313374301,6809.055313374301,1.1348425522290502,MN,113000,1.82,10+ years,Pentair,702,A,RENT,0,190.52,8.9,Jul-2012,6000,6,debt_consolidation,3982,81.3,A5,36 months,Help,16,Not Verified,553xx,6809.055313374301,6000,809.06,0,0,0,Nov-2014,6000,6000
1369985,Fully Paid,2012,1,70,7.581108829568788,0,0,0,NA,3685.939998833802,3685.939998833802,1.2286466662779338,FL,25000,17.76,NA,NA,667,B,RENT,0,102.06,13.67,Jul-2012,3000,10,debt_consolidation,14486,61.6,B5,36 months,Consolidate,13,Verified,330xx,3685.939998833802,3000,685.94,0,0,0,Dec-2015,3000,3000
1369889,Fully Paid,2012,1,69,19.329226557152634,0,0,0,NA,1845.3226723401,1845.3226723401,1.2302151148934,NC,60000,3.54,10+ years,Express Marine,707,C,OWN,1,51.26,13.99,Jun-2012,1500,2,home_improvement,6527,70.2,C1,36 months,Pool Maintenance,9,Not Verified,285xx,1845.3226723401,1500,345.32,0,0,0,Jul-2015,1500,1500
1369888,Charged Off,2012,0,69,11.249828884325805,1,0,0,no_recovery,2105.08,2105.08,0.13669350649350648,OH,35000,24.39,5 years,owners mang. co.,707,C,RENT,1,526.27,13.99,Jul-2012,15400,12,debt_consolidation,2807,17.2,C1,36 months,consolidation,41,Source Verified,441xx,2105.08,1409.95,693.01,0,2.12,0,Nov-2012,15400,15400
1368791,Fully Paid,2012,1,77,11.748117727583846,1,1,0,NA,11131.0653402824,11131.0653402824,1.11310653402824,IL,50000,20.14,3 years,monmouth college,737,A,MORTGAGE,1,311.62,7.62,Jul-2012,10000,11,debt_consolidation,869,9.2,A3,36 months,debt free loan,33,Not Verified,614xx,11131.0653402824,10000,1131.07,0,0,0,Oct-2014,10000,10000
1369884,Fully Paid,2012,1,62,12.24914442162902,0,0,0,NA,9253.8303182426,9253.8303182426,1.1603548988391976,MA,49000,18.17,7 years,Milton CAT,672,D,MORTGAGE,2,289.32,18.25,Jul-2012,7975,5,debt_consolidation,6221,94.3,D3,36 months,Debt Consolidation Loan,20,Not Verified,015xx,9253.8303182426,7975,1278.83,0,0,0,Jul-2013,7975,7975
1369760,Fully Paid,2012,1,76,4.917180013689254,1,1,0,NA,13517.3586125719,13517.3586125719,1.1264465510476582,MN,94000,1.7,2 years,United Healtcare,742,A,RENT,1,375.49,7.9,Jul-2012,12000,10,small_business,5796,17.6,A4,36 months,My New Business,15,Not Verified,554xx,13517.3586125719,12000,1517.36,0,0,0,Jul-2015,12000,12000
1367854,Charged Off,2012,0,65,12.917180013689254,0,0,0,collection,4340.1,4333.7654999977,0.6191093571425286,NY,25000,14.93,10+ years,Astoria Restaurant Supply,667,C,OWN,3,247.11,16.29,Jul-2012,7000,7,debt_consolidation,8949,68.3,C5,36 months,Debt consolidation,9,Not Verified,112xx,4340.1,2506.56,1193.04,0,640.5,6.3345000023,Oct-2013,7000,7000
1369862,Fully Paid,2012,1,73,19.915126625598905,0,0,0,NA,20665.3099822268,20665.3099822268,1.17416533989925,FL,48000,15.73,4 years,ADT Security,717,B,MORTGAGE,0,574.04,10.74,Jul-2012,17600,9,debt_consolidation,11587,52.4,B2,36 months,Debt Consolidation,17,Verified,339xx,20665.3099822268,17600,3065.31,0,0,0,Jul-2015,17600,17600
1369730,Fully Paid,2012,1,68,15.748117727583846,1,1,0,NA,21048.3143654513,21048.3143654513,1.2417884581387197,FL,75000,22.03,9 years,NA,697,C,MORTGAGE,2,584.68,14.65,Jul-2012,16950,12,debt_consolidation,5651,51.4,C2,36 months,no more debt,29,Verified,337xx,21048.3143654513,16950,4098.31,0,0,0,Jul-2015,16950,16950
1369850,Fully Paid,2012,1,73,14.496919917864476,1,1,0,NA,8056.531220867099,8056.531220867099,1.1468371844650675,MA,55000,21.73,8 years,DeMello School,692,B,RENT,0,229.13,10.74,Jul-2012,7025,9,debt_consolidation,14696,59,B2,36 months,Pay off Credit Card,33,Not Verified,027xx,8056.531220867099,7025,1031.53,0,0,0,Jun-2014,7025,7025
1369726,Fully Paid,2012,1,68,3.4113620807665983,0,0,0,NA,4299.359998899308,4299.359998899308,1.246191304028785,CA,11000,21.63,3 years,IHOP,677,C,RENT,0,119.01,14.65,Jul-2012,3450,8,debt_consolidation,4995,59.5,C2,36 months,I Want to have 1 monthly payment.,9,Not Verified,922xx,4299.359998899308,3450,834.36,14.999999978936,0,0,Jul-2015,3450,3450
1350755,Fully Paid,2012,1,71,11.16769336071184,0,0,0,NA,12148.9100000006,12148.9100000006,1.2148910000000601,NH,80000,22.05,1 year,Thermoplastics Engineering Corp.,702,B,RENT,1,337.47,13.11,Jul-2012,10000,10,debt_consolidation,9632,74.1,B4,36 months,Cutting Cards,14,Not Verified,030xx,12148.9100000006,10000,2148.91,0,0,0,Jul-2015,10000,10000
1369425,Charged Off,2012,0,60,8.167008898015059,0,0,0,collection,16158.44,16155.6356,0.80778178,NV,108000,6.71,6 years,olin chlor alkali,682,D,MORTGAGE,2,521.24,19.22,Jul-2012,20000,8,debt_consolidation,10436,83.5,D5,60 months,pay off,13,Verified,890xx,16158.44,7977.51,8165.35,0,15.58,2.8044,Feb-2015,20000,20000
1369814,Charged Off,2012,0,50,12.334017796030116,1,0,0,collection,29367.12,29331.7119999888,0.8380489142853942,NY,120000,11.93,6 years,century motors dba nardy honda,667,F,MORTGAGE,0,993.32,23.33,Jul-2012,35000,14,debt_consolidation,19968,79.6,F5,60 months,Debt Consolidation,28,Verified,117xx,29367.12,10414.43,15300.93,0,3651.76,35.4080000112,Sep-2014,35000,35000
1369800,Fully Paid,2012,1,69,16,0,0,0,NA,25834.610008222706,25834.610008222706,1.2302195242010812,CT,91829.92,15.35,7 years,Allied World,702,C,RENT,1,717.63,13.99,Jul-2012,21000,10,debt_consolidation,46382,60.6,C1,36 months,ATT payoff,16,Not Verified,060xx,25834.610008222706,21000,4834.61,0,0,0,Jul-2015,21000,21000
1369057,Charged Off,2012,0,58,18.33538672142368,0,0,0,collection,16187.32,16159.3128,0.646372512,OH,78000,21.42,10+ years,Village Of Cridersville,682,E,MORTGAGE,0,669.33,20.5,Jul-2012,25000,13,debt_consolidation,45405,57.7,E2,60 months,Debt Consolidation,33,Verified,458xx,16187.32,5702.32,7684.28,0,2800.72,28.0072,Apr-2014,25000,24750
1369556,Fully Paid,2012,1,72,9.749486652977414,1,1,0,NA,15423.9465258447,15423.9465258447,1.1864574250649769,NJ,35000,28.56,9 years,Walmart,692,B,OWN,0,432.54,12.12,Jul-2012,13000,9,debt_consolidation,12549,47.7,B3,36 months,Time to get out of debt,16,Not Verified,088xx,15423.9465258447,13000,2423.95,0,0,0,Jun-2015,13000,13000
1369552,Fully Paid,2012,1,78,8.83230663928816,0,0,0,NA,5774.4518966719,5774.4518966719,1.0644150961607188,CA,54000,16.44,1 year,SunAmerica Retirement Systems,742,A,RENT,0,166.57,6.62,Jul-2012,5425,6,debt_consolidation,6352,33.3,A2,36 months,Wells Fargo CC Refinance,9,Not Verified,905xx,5774.4518966719,5425,349.45,0,0,0,Sep-2013,5425,5425
1369575,Fully Paid,2012,1,79,7.748117727583847,0,0,0,NA,7669.7498825515,7669.7498825515,1.0956785546502144,NJ,75000,9.7,4 years,Risk Management Solutions,792,A,RENT,0,213.05,6.03,Jul-2012,7000,18,debt_consolidation,700,15.1,A1,36 months,Debt Consolidation,23,Not Verified,070xx,7669.7498825515,7000,669.75,0,0,0,Jul-2015,7000,7000
1369581,Fully Paid,2012,1,72,8,0,0,0,NA,7935.2599984336,7935.2599984336,1.1977750941031848,KY,42000,16.8,10+ years,quility tooling,712,B,RENT,1,220.43,12.12,Jul-2012,6625,4,debt_consolidation,4021,63.8,B3,36 months,Debt consolidation,6,Source Verified,424xx,7935.2599984336,6625,1310.26,0,0,0,Jul-2015,6625,6625
1369469,Fully Paid,2012,1,71,8.24914442162902,0,0,0,NA,13946.7234045632,13946.7234045632,1.1622269503802667,CA,80000,8.51,5 years,Sharp Grossmont Hospital,707,B,RENT,2,404.97,13.11,Jul-2012,12000,12,debt_consolidation,9215,27,B4,36 months,Credit Card Loan,42,Not Verified,920xx,13946.7234045632,12000,1946.72,0,0,0,Feb-2014,12000,12000
1369456,Fully Paid,2012,1,74,9.582477754962355,0,0,0,NA,23151.29,23151.29,1.1575645,GA,60000,21.72,5 years,Cooper Craft Communications,722,B,RENT,0,643.1,9.76,Jul-2012,20000,12,debt_consolidation,9148,50,B1,36 months,Debt Consolidation,17,Source Verified,317xx,23151.29,20000,3151.29,0,0,0,Jul-2015,20000,20000
1334119,Fully Paid,2012,1,77,12.167008898015059,0,0,0,NA,23501.859996684903,23501.859996684903,1.1218071597462962,FL,42000,14.66,1 year,ST. LUCIE COUNTY PUBLIC SCHOOLS,822,A,MORTGAGE,0,652.84,7.62,Jul-2012,20950,6,home_improvement,412,1.7,A3,36 months,POOL,19,Verified,349xx,23501.859996684903,20950,2551.86,0,0,0,Jul-2015,20950,20950
1369432,Fully Paid,2012,1,73,3.4962354551676933,0,0,0,NA,8453.661855634,8453.661855634,1.1271549140845334,MD,37200,23.81,4 years,Johns Hopkins University,747,B,RENT,1,244.62,10.74,Jul-2012,7500,8,debt_consolidation,460,7.3,B2,36 months,Debt consolidation,10,Not Verified,212xx,8453.661855634,7500,953.66,0,0,0,Jan-2014,7500,7500
1369312,Fully Paid,2012,1,64,11.252566735112936,1,0,0,NA,12883.3300000006,12883.3300000006,1.2883330000000601,PA,120000,6.28,< 1 year,GSI commerce,662,D,RENT,1,357.88,17.27,Jun-2012,10000,8,debt_consolidation,7951,76.4,D1,36 months,Debt consolidation,14,Verified,194xx,12883.3300000006,10000,2883.33,0,0,0,Jul-2015,10000,9900
1365196,Fully Paid,2012,1,74,5.831622176591376,1,0,0,NA,6366.5699962757,6366.5699962757,1.1575581811410363,CA,22500,10.19,6 years,Comfort Inn,747,B,OWN,0,176.86,9.76,Jul-2012,5500,3,debt_consolidation,15,1,B1,36 months,LendingClub-Loan,9,Verified,917xx,6366.5699962757,5500,866.57,0,0,0,Jul-2015,5500,5450
1309655,Charged Off,2012,0,69,13.086926762491444,0,0,0,collection,1034.84,1031.02,0.14728857142857144,OR,28800,11.79,< 1 year,p&d concrete,697,C,RENT,0,162.85,13.99,Jun-2012,7000,5,debt_consolidation,12009,72.3,C1,60 months,ice,11,Not Verified,975xx,1034.84,330.65,320.67,0,383.52,3.82,Nov-2012,7000,7000
1369373,Fully Paid,2012,1,76,17.49760438056126,0,0,0,NA,17959.019999999204,17959.019999999204,1.1224387499999502,MN,43680,21.1,10+ years,"Life House, Inc.",727,A,RENT,0,500.65,7.9,Jul-2012,16000,9,debt_consolidation,18057,71.7,A4,36 months,Debt-Free Future Loan,22,Not Verified,558xx,17959.019999999204,16000,1959.02,0,0,0,Jan-2015,16000,16000
1369233,Fully Paid,2012,1,55,17.582477754962355,0,0,0,NA,47673.3999417158,47673.3999417158,1.3620971411918799,PA,89550,12.23,9 years,MediMedia Services,662,E,MORTGAGE,0,1336.13,21.97,Jul-2012,35000,12,debt_consolidation,22869,74.7,E5,36 months,Credit Cards,35,Verified,189xx,47673.3999417158,35000,12673.4,0,0,0,May-2015,35000,35000
1342522,Fully Paid,2012,1,68,30.168377823408623,0,0,0,NA,29802.8900168284,29802.8900168284,1.2417870840345167,FL,71000,30.96,10+ years,INTERNATIONAL PAPER CO,707,C,MORTGAGE,3,827.87,14.65,Jul-2012,24000,12,debt_consolidation,24761,47.3,C2,36 months,Debt consolidation,18,Verified,335xx,29802.8900168284,24000,5802.89,0,0,0,Jul-2015,24000,24000
1369230,Fully Paid,2012,1,64,11.663244353182751,1,0,0,NA,22812.8492073669,22812.8492073669,1.140642460368345,FL,98000,15.44,< 1 year,"GlobalScholar, Inc.",697,D,MORTGAGE,3,715.75,17.27,Jul-2012,20000,24,debt_consolidation,17834,47.6,D1,36 months,My Debt Consolidation Loan,43,Verified,327xx,22812.8492073669,20000,2812.85,0,0,0,Jun-2013,20000,20000
1368338,Fully Paid,2012,1,72,11.663244353182751,1,0,0,NA,23933.094465373302,23933.094465373302,1.196654723268665,CA,100000,21.35,5 years,NA,707,B,RENT,0,665.44,12.12,Jul-2012,20000,13,debt_consolidation,22361,55.2,B3,36 months,Debt consolidation,27,Verified,926xx,23933.094465373302,20000,3933.09,0,0,0,Jun-2015,20000,19700
1368269,Fully Paid,2012,1,68,9.664613278576317,1,1,0,NA,14894.5218546501,14894.5218546501,1.191561748372008,NY,35000,14.61,7 years,quest diagnostics,677,C,RENT,0,431.18,14.65,Jul-2012,12500,14,debt_consolidation,11971,49.7,C2,36 months,My new beginning,28,Not Verified,112xx,14894.5218546501,12500,2394.52,0,0,0,Apr-2014,12500,12500
1337986,Fully Paid,2012,1,72,10.581793292265571,0,0,1,NA,4618.8708099074,4618.8708099074,1.15471770247685,LA,70000,16.08,4 years,allstar automotive,692,B,MORTGAGE,1,133.09,12.12,Jul-2012,4000,10,debt_consolidation,13241,62.8,B3,36 months,paying down debt  wwith lower int.,19,Not Verified,707xx,4618.8708099074,4000,618.87,0,0,0,Mar-2014,4000,4000
1331254,Fully Paid,2012,1,70,10.830937713894592,1,0,0,NA,17348.8909954086,17348.8909954086,1.15659273302724,CA,80000,17.38,5 years,County of San Diego,687,B,RENT,0,510.27,13.67,Jul-2012,15000,8,debt_consolidation,17383,73.7,B5,36 months,Debt Consolidation Loan,16,Source Verified,921xx,17348.8909954086,15000,2348.89,0,0,0,Dec-2013,15000,14750
1369117,Charged Off,2012,0,60,10.412046543463381,0,0,0,no_recovery,6410.47,6410.47,0.4044460567823344,IL,40000,15.57,7 years,Dovenmuehle Mortgage Inc,672,D,RENT,1,582.77,19.22,Jul-2012,15850,8,debt_consolidation,13927,95.4,D5,36 months,cc,10,Verified,600xx,6410.47,3899.8,2508.01,0,2.66,0,Jul-2013,15850,15798.964595854271
1280355,Fully Paid,2012,1,57,28.249144421629023,0,0,0,NA,35319.2400161786,35319.2400161786,1.5440104925105398,CA,50000,26.64,1 year,reid godinez & avina,687,E,RENT,0,618.72,20.99,Jul-2012,22875,8,debt_consolidation,18708,93.5,E3,60 months,consolidation,12,Source Verified,912xx,35319.2400161786,22875,12444.24,0,0,0,Dec-2015,22875,22875
1369175,Charged Off,2012,0,69,35.58110882956879,0,0,0,no_recovery,1221.74,1221.74,0.4442690909090909,FL,24960,24.28,3 years,colorvision international,677,C,RENT,3,93.98,13.99,Jun-2012,2750,10,debt_consolidation,4172,39,C1,36 months,to be free,14,Not Verified,347xx,1221.74,860.25,356.55,0,4.94,0,Aug-2013,2750,2750
1369165,Fully Paid,2012,1,58,19.411362080766597,1,1,0,NA,28869.517002099703,28869.517002099703,1.6038620556722056,WI,92000,28.3,10+ years,C&D Technologies,672,E,MORTGAGE,1,481.92,20.5,Jul-2012,18000,11,debt_consolidation,7992,64.5,E2,60 months,Debt Reduction Loan,58,Verified,531xx,28869.517002099703,18000,10869.52,0,0,0,Apr-2017,18000,17925
1369048,Charged Off,2012,0,60,14.74880219028063,0,0,0,debt_sale,4978.8,4978.8,0.22786270022883295,AZ,45000,26.05,5 years,Arizona Trucking Association,682,D,MORTGAGE,0,569.45,19.22,Jul-2012,21850,15,debt_consolidation,25255,80.9,D5,60 months,Debt Consolidation Loan,20,Verified,850xx,4978.8,1855.9,2695.7,0,427.2,0,Mar-2013,21850,21850
1369097,Fully Paid,2012,1,61,11.496235455167694,0,0,0,NA,19833.8245139068,19833.8245139068,1.2396140321191749,MN,32000,11.89,3 years,Guardian Angels of Elk River,687,D,MORTGAGE,0,411.1,18.55,Jul-2012,16000,9,debt_consolidation,5364,37,D4,60 months,Debt consolidation,10,Verified,553xx,19833.8245139068,16000,3833.82,0,0,0,Dec-2013,16000,16000
1369071,Fully Paid,2012,1,70,10.496919917864476,1,0,0,NA,6442.7423822361,6442.7423822361,1.2042509125674952,FL,118000,7.85,9 years,Verizon Communications,682,B,MORTGAGE,3,182,13.67,Jul-2012,5350,14,debt_consolidation,6892,46.6,B5,36 months,citi-rollup,36,Source Verified,335xx,6442.7423822361,5350,1092.74,0,0,0,Sep-2014,5350,5350
1369056,Fully Paid,2012,1,74,10.74880219028063,1,0,0,NA,16952.5508176882,16952.5508176882,1.0595344261055124,CA,104000,13.71,< 1 year,U.S. Dept of Veteran affairs,722,B,RENT,1,514.48,9.76,Jul-2012,16000,20,debt_consolidation,13839,45.2,B1,36 months,Debt consolidation,39,Source Verified,945xx,16952.5508176882,16000,952.55,0,0,0,Mar-2013,16000,16000
1368924,Charged Off,2012,0,60,19.000684462696782,1,1,0,collection,45118.88,42608.191199970795,1.217376891427737,MD,112000,26.42,3 years,FCi Federal,682,D,MORTGAGE,0,1286.86,19.22,Jul-2012,35000,10,debt_consolidation,25236,77.2,D5,36 months,CC Loan,33,Verified,207xx,45118.88,20800.9,10083.74,0,14234.24,2510.6888000292,Sep-2014,35000,34975
1353580,Fully Paid,2012,1,60,11.16769336071184,1,0,0,NA,18442.8214079153,18442.8214079153,1.1526763379947063,NJ,44000,13.94,< 1 year,Ward Trucking Llc,682,D,RENT,1,416.99,19.22,Jul-2012,16000,6,debt_consolidation,8179,59.7,D5,60 months,Debt consolidation,16,Verified,088xx,18442.8214079153,16000,2442.82,0,0,0,May-2013,16000,16000
1368973,Fully Paid,2012,1,55,15.411362080766597,0,0,0,NA,21617.3708837597,21617.3708837597,1.054505896768766,MI,52000,26.15,10+ years,Whiteline Express,667,E,MORTGAGE,2,565.84,21.97,Jul-2012,20500,10,debt_consolidation,21592,55.3,E5,60 months,Debt consolidation,19,Verified,488xx,21617.3708837597,20500,1117.37,0,0,0,Oct-2012,20500,20500
1336993,Fully Paid,2012,1,70,6.412046543463381,0,0,0,NA,9184.6767588855,9184.6767588855,1.2246235678514,LA,40000,11.37,1 year,Labbe construction,677,B,RENT,0,255.14,13.67,Jul-2012,7500,7,debt_consolidation,3286,69.9,B5,36 months,Debt consolidation,15,Verified,704xx,9184.6767588855,7500,1684.68,0,0,0,Jul-2015,7500,7500
1368731,Fully Paid,2012,1,72,17.49760438056126,0,0,0,NA,23626.15352182,23626.15352182,1.19777711137237,NY,53800,23.35,3 years,UBMD INTERNAL MEDICINE,712,B,MORTGAGE,0,656.29,12.12,Jul-2012,19725,18,debt_consolidation,19727,49.8,B3,36 months,Debt Consolidation,31,Not Verified,143xx,23626.15352182,19725,3901.15,0,0,0,Jul-2015,19725,19475
1368875,Charged Off,2012,0,58,18.32991101984942,1,0,0,collection,39326.9,38254.1,1.195440625,MA,79000,18.91,6 years,NSMC,707,E,RENT,1,856.74,20.5,Jun-2012,32000,7,debt_consolidation,15513,67.4,E2,60 months,Debt Consolidation,22,Verified,019xx,39326.9,16302.83,17064.07,0,5960,1072.8,Feb-2016,32000,32000
1369002,Fully Paid,2012,1,73,15.663244353182751,1,1,0,NA,12915.7845420227,12915.7845420227,1.1741622310929727,AL,70000,29.71,10+ years,Lee County Sheriffs Office,702,B,MORTGAGE,0,358.78,10.74,Jul-2012,11000,15,debt_consolidation,12093,54.7,B2,36 months,Debt Consolidation,54,Not Verified,368xx,12915.7845420227,11000,1915.78,0,0,0,Jul-2015,11000,10750
1368990,Fully Paid,2012,1,68,13.500342231348391,0,0,0,NA,10937.16,10937.16,1.367145,MD,100000,23.21,1 year,RED Consultants,702,C,MORTGAGE,0,188.86,14.65,Jun-2012,8000,13,debt_consolidation,40191,87.6,C2,60 months,Debt consolidation,24,Source Verified,212xx,10937.16,8000,2937.16,0,0,0,Dec-2015,8000,8000
1368709,Fully Paid,2012,1,74,38.74880219028063,0,0,0,NA,17745.303403514903,17745.303403514903,1.1195775017990475,NY,225000,13.05,1 year,Patterson Belknap Webb & Tyler LLP,727,B,RENT,0,509.66,9.76,Jul-2012,15850,15,debt_consolidation,51843,91.4,B1,36 months,2012 Payment Plan,31,Verified,112xx,17745.303403514903,15850,1895.3,0,0,0,Feb-2014,15850,15850
1290820,Charged Off,2012,0,69,18.33538672142368,0,0,0,collection,33222.41,32808.59720001,0.9373884914288572,NJ,79000,18.18,10+ years,Ham. Twp. Fire Commisioners Dist. 4,767,C,MORTGAGE,2,814.21,13.99,Jul-2012,35000,21,debt_consolidation,25495,18,C1,60 months,Debt consolidation,39,Verified,086xx,33222.41,19271.34,11652.11,0,2298.96,413.81279999,Sep-2015,35000,35000
1368837,Fully Paid,2012,1,73,9.831622176591376,0,0,0,NA,11288.7039614459,11288.7039614459,1.0262458146769,MD,52500,16.59,5 years,Meridian BioGroup LLC,717,B,OWN,1,358.78,10.74,Jul-2012,11000,17,debt_consolidation,6278,61,B2,36 months,Payoff,29,Not Verified,217xx,11288.7039614459,11000,288.7,0,0,0,Oct-2012,11000,11000
1368827,Fully Paid,2012,1,79,12.750171115674195,0,0,0,NA,13577.639754086202,13577.639754086202,1.0444338272374,CA,86000,9.52,4 years,PVHMC,777,A,MORTGAGE,0,395.67,6.03,Jul-2012,13000,10,debt_consolidation,16231,27.2,A1,36 months,My Debt Consolidation Plan,14,Not Verified,917xx,13577.639754086202,13000,577.64,0,0,0,May-2013,13000,13000
